anon_customer,FirstPurchaseDate,Country,FirstPurchaseYear,FirstPurchaseMonth,FirstPurchaseYearMonth,Continent
Customer-2137,2011-04-10 14:16:00,United Kingdom,2011,4,2011-04,Europe
Customer-2138,2011-04-10 15:07:00,United Kingdom,2011,4,2011-04,Europe
Customer-2139,2011-04-10 15:09:00,United Kingdom,2011,4,2011-04,Europe
Customer-214,2010-12-05 10:36:00,United Kingdom,2010,12,2010-12,Europe
Customer-2140,2011-04-10 15:19:00,United Kingdom,2011,4,2011-04,Europe
Customer-2141,2011-04-10 15:25:00,United Kingdom,2011,4,2011-04,Europe
Customer-2142,2011-04-11 08:16:00,United Kingdom,2011,4,2011-04,Europe
Customer-2143,2011-04-11 09:44:00,United Kingdom,2011,4,2011-04,Europe
Customer-2144,2011-04-11 09:46:00,United Kingdom,2011,4,2011-04,Europe
Customer-2145,2011-04-11 09:47:00,United Kingdom,2011,4,2011-04,Europe
Customer-2146,2011-04-11 10:01:00,United Kingdom,2011,4,2011-04,Europe
Customer-2147,2011-04-11 10:14:00,United Kingdom,2011,4,2011-04,Europe
Customer-2148,2011-04-11 11:06:00,United Kingdom,2011,4,2011-04,Europe
Customer-2149,2011-04-11 11:51:00,United Kingdom,2011,4,2011-04,Europe
Customer-215,2010-12-05 10:45:00,United Kingdom,2010,12,2010-12,Europe
Customer-2150,2011-04-11 13:02:00,Germany,2011,4,2011-04,Europe
Customer-2151,2011-04-11 13:22:00,Spain,2011,4,2011-04,Europe
Customer-2152,2011-04-11 13:24:00,United Kingdom,2011,4,2011-04,Europe
Customer-2153,2011-04-11 13:29:00,Unspecified,2011,4,2011-04,Unknown
Customer-2154,2011-04-11 13:42:00,United Kingdom,2011,4,2011-04,Europe
Customer-2155,2011-04-11 13:45:00,United Kingdom,2011,4,2011-04,Europe
Customer-2156,2011-04-11 14:40:00,United Kingdom,2011,4,2011-04,Europe
Customer-2157,2011-04-11 14:43:00,United Kingdom,2011,4,2011-04,Europe
Customer-2158,2011-04-11 15:04:00,United Kingdom,2011,4,2011-04,Europe
Customer-2159,2011-04-12 09:53:00,United Kingdom,2011,4,2011-04,Europe
Customer-216,2010-12-05 10:52:00,United Kingdom,2010,12,2010-12,Europe
Customer-2160,2011-04-12 10:01:00,United Kingdom,2011,4,2011-04,Europe
Customer-2161,2011-04-12 10:33:00,United Kingdom,2011,4,2011-04,Europe
Customer-2162,2011-04-12 10:38:00,United Kingdom,2011,4,2011-04,Europe
Customer-2163,2011-04-12 11:36:00,United Kingdom,2011,4,2011-04,Europe
Customer-2164,2011-04-12 12:00:00,United Kingdom,2011,4,2011-04,Europe
Customer-2165,2011-04-12 12:02:00,United Kingdom,2011,4,2011-04,Europe
Customer-2166,2011-04-12 12:16:00,United Kingdom,2011,4,2011-04,Europe
Customer-2167,2011-04-12 12:47:00,Belgium,2011,4,2011-04,Europe
Customer-2168,2011-04-12 13:10:00,United Kingdom,2011,4,2011-04,Europe
Customer-2169,2011-04-12 13:10:00,United Kingdom,2011,4,2011-04,Europe
Customer-217,2010-12-05 10:54:00,United Kingdom,2010,12,2010-12,Europe
Customer-2170,2011-04-12 13:45:00,United Kingdom,2011,4,2011-04,Europe
Customer-2171,2011-04-12 14:22:00,United Kingdom,2011,4,2011-04,Europe
Customer-2172,2011-04-12 16:28:00,United Kingdom,2011,4,2011-04,Europe
Customer-2173,2011-04-12 16:30:00,United Kingdom,2011,4,2011-04,Europe
Customer-2174,2011-04-12 17:12:00,United Kingdom,2011,4,2011-04,Europe
Customer-2175,2011-04-13 09:32:00,Channel Islands,2011,4,2011-04,Europe
Customer-2176,2011-04-13 09:52:00,United Kingdom,2011,4,2011-04,Europe
Customer-2177,2011-04-13 10:32:00,United Kingdom,2011,4,2011-04,Europe
Customer-2178,2011-04-13 11:04:00,United Kingdom,2011,4,2011-04,Europe
Customer-2179,2011-04-13 11:05:00,United Kingdom,2011,4,2011-04,Europe
Customer-218,2010-12-05 10:58:00,United Kingdom,2010,12,2010-12,Europe
Customer-2180,2011-04-13 11:46:00,United Kingdom,2011,4,2011-04,Europe
Customer-2181,2011-04-13 12:09:00,United Kingdom,2011,4,2011-04,Europe
Customer-2182,2011-04-13 12:23:00,United Kingdom,2011,4,2011-04,Europe
Customer-2183,2011-04-13 12:57:00,United Kingdom,2011,4,2011-04,Europe
Customer-2184,2011-04-13 13:47:00,United Kingdom,2011,4,2011-04,Europe
Customer-2185,2011-04-13 13:47:00,United Kingdom,2011,4,2011-04,Europe
Customer-2186,2011-04-13 14:12:00,United Kingdom,2011,4,2011-04,Europe
Customer-2187,2011-04-13 14:17:00,United Kingdom,2011,4,2011-04,Europe
Customer-2188,2011-04-13 14:31:00,United Kingdom,2011,4,2011-04,Europe
Customer-2189,2011-04-13 14:38:00,United Kingdom,2011,4,2011-04,Europe
Customer-219,2010-12-05 11:02:00,United Kingdom,2010,12,2010-12,Europe
Customer-2190,2011-04-13 15:00:00,United Kingdom,2011,4,2011-04,Europe
Customer-2191,2011-04-13 15:49:00,United Kingdom,2011,4,2011-04,Europe
Customer-2192,2011-04-13 15:57:00,United Kingdom,2011,4,2011-04,Europe
Customer-2193,2011-04-14 08:32:00,United Kingdom,2011,4,2011-04,Europe
Customer-2194,2011-04-14 09:09:00,United Kingdom,2011,4,2011-04,Europe
Customer-2195,2011-04-14 09:18:00,United Kingdom,2011,4,2011-04,Europe
Customer-2196,2011-04-14 09:28:00,United Kingdom,2011,4,2011-04,Europe
Customer-2197,2011-04-14 12:31:00,United Kingdom,2011,4,2011-04,Europe
Customer-2198,2011-04-14 13:27:00,United Kingdom,2011,4,2011-04,Europe
Customer-2199,2011-04-14 13:33:00,United Kingdom,2011,4,2011-04,Europe
Customer-22,2010-12-01 11:49:00,United Kingdom,2010,12,2010-12,Europe
Customer-220,2010-12-05 11:04:00,United Kingdom,2010,12,2010-12,Europe
Customer-2200,2011-04-14 13:50:00,United Kingdom,2011,4,2011-04,Europe
Customer-2201,2011-04-14 14:54:00,United Kingdom,2011,4,2011-04,Europe
Customer-2202,2011-04-14 15:39:00,United Kingdom,2011,4,2011-04,Europe
Customer-2203,2011-04-14 15:46:00,United Kingdom,2011,4,2011-04,Europe
Customer-2204,2011-04-14 15:58:00,United Kingdom,2011,4,2011-04,Europe
Customer-2205,2011-04-14 16:38:00,United Kingdom,2011,4,2011-04,Europe
Customer-2206,2011-04-14 16:41:00,United Kingdom,2011,4,2011-04,Europe
Customer-2207,2011-04-14 17:33:00,United Kingdom,2011,4,2011-04,Europe
Customer-2208,2011-04-14 17:58:00,United Kingdom,2011,4,2011-04,Europe
Customer-2209,2011-04-14 18:02:00,United Kingdom,2011,4,2011-04,Europe
Customer-221,2010-12-05 11:10:00,United Kingdom,2010,12,2010-12,Europe
Customer-2210,2011-04-14 18:22:00,United Kingdom,2011,4,2011-04,Europe
Customer-2211,2011-04-14 18:40:00,Germany,2011,4,2011-04,Europe
Customer-2212,2011-04-14 18:57:00,Switzerland,2011,4,2011-04,Europe
Customer-2213,2011-04-14 19:16:00,United Kingdom,2011,4,2011-04,Europe
Customer-2214,2011-04-14 19:59:00,United Kingdom,2011,4,2011-04,Europe
Customer-2215,2011-04-15 09:27:00,United Kingdom,2011,4,2011-04,Europe
Customer-2216,2011-04-15 10:19:00,United Kingdom,2011,4,2011-04,Europe
Customer-2217,2011-04-15 10:25:00,Brazil,2011,4,2011-04,South America
Customer-2218,2011-04-15 11:06:00,United Kingdom,2011,4,2011-04,Europe
Customer-2219,2011-04-15 11:44:00,United Kingdom,2011,4,2011-04,Europe
Customer-222,2010-12-05 11:12:00,United Kingdom,2010,12,2010-12,Europe
Customer-2220,2011-04-15 12:14:00,United Kingdom,2011,4,2011-04,Europe
Customer-2221,2011-04-15 12:48:00,Sweden,2011,4,2011-04,Europe
Customer-2222,2011-04-15 13:16:00,United Kingdom,2011,4,2011-04,Europe
Customer-2223,2011-04-15 14:14:00,United Kingdom,2011,4,2011-04,Europe
Customer-2224,2011-04-15 14:21:00,United Kingdom,2011,4,2011-04,Europe
Customer-2225,2011-04-17 10:21:00,United Kingdom,2011,4,2011-04,Europe
Customer-2226,2011-04-17 10:59:00,United Kingdom,2011,4,2011-04,Europe
Customer-2227,2011-04-17 11:04:00,United Kingdom,2011,4,2011-04,Europe
Customer-2228,2011-04-17 11:45:00,United Kingdom,2011,4,2011-04,Europe
Customer-2229,2011-04-17 11:56:00,United Kingdom,2011,4,2011-04,Europe
Customer-223,2010-12-05 11:15:00,United Kingdom,2010,12,2010-12,Europe
Customer-2230,2011-04-17 12:57:00,United Kingdom,2011,4,2011-04,Europe
Customer-2231,2011-04-17 13:04:00,United Kingdom,2011,4,2011-04,Europe
Customer-2232,2011-04-17 13:18:00,United Kingdom,2011,4,2011-04,Europe
Customer-2233,2011-04-17 13:53:00,United Kingdom,2011,4,2011-04,Europe
Customer-2234,2011-04-17 15:40:00,United Kingdom,2011,4,2011-04,Europe
Customer-2235,2011-04-18 09:31:00,United Kingdom,2011,4,2011-04,Europe
Customer-2236,2011-04-18 09:38:00,United Kingdom,2011,4,2011-04,Europe
Customer-2237,2011-04-18 10:04:00,United Kingdom,2011,4,2011-04,Europe
Customer-2238,2011-04-18 10:35:00,United Kingdom,2011,4,2011-04,Europe
Customer-2239,2011-04-18 12:16:00,United Kingdom,2011,4,2011-04,Europe
Customer-224,2010-12-05 11:38:00,United Kingdom,2010,12,2010-12,Europe
Customer-2240,2011-04-18 12:58:00,United Kingdom,2011,4,2011-04,Europe
Customer-2241,2011-04-18 13:36:00,United Kingdom,2011,4,2011-04,Europe
Customer-2242,2011-04-18 13:46:00,United Kingdom,2011,4,2011-04,Europe
Customer-2243,2011-04-18 13:54:00,United Kingdom,2011,4,2011-04,Europe
Customer-2244,2011-04-18 14:00:00,United Kingdom,2011,4,2011-04,Europe
Customer-2245,2011-04-18 14:01:00,United Kingdom,2011,4,2011-04,Europe
Customer-2246,2011-04-18 15:31:00,United Kingdom,2011,4,2011-04,Europe
Customer-2247,2011-04-19 08:55:00,United Kingdom,2011,4,2011-04,Europe
Customer-2248,2011-04-19 09:49:00,United Kingdom,2011,4,2011-04,Europe
Customer-2249,2011-04-19 10:08:00,United Kingdom,2011,4,2011-04,Europe
Customer-225,2010-12-05 11:40:00,United Kingdom,2010,12,2010-12,Europe
Customer-2250,2011-04-19 11:27:00,United Kingdom,2011,4,2011-04,Europe
Customer-2251,2011-04-19 13:03:00,United Kingdom,2011,4,2011-04,Europe
Customer-2252,2011-04-19 13:21:00,United Kingdom,2011,4,2011-04,Europe
Customer-2253,2011-04-19 13:49:00,United Kingdom,2011,4,2011-04,Europe
Customer-2254,2011-04-19 13:56:00,United Kingdom,2011,4,2011-04,Europe
Customer-2255,2011-04-19 14:36:00,United Kingdom,2011,4,2011-04,Europe
Customer-2256,2011-04-19 14:37:00,United Kingdom,2011,4,2011-04,Europe
Customer-2257,2011-04-19 14:51:00,United Kingdom,2011,4,2011-04,Europe
Customer-2258,2011-04-19 15:46:00,United Kingdom,2011,4,2011-04,Europe
Customer-2259,2011-04-19 16:19:00,USA,2011,4,2011-04,North America
Customer-226,2010-12-05 11:45:00,United Kingdom,2010,12,2010-12,Europe
Customer-2260,2011-04-19 16:52:00,United Kingdom,2011,4,2011-04,Europe
Customer-2261,2011-04-19 17:19:00,United Kingdom,2011,4,2011-04,Europe
Customer-2262,2011-04-20 09:20:00,France,2011,4,2011-04,Europe
Customer-2263,2011-04-20 10:04:00,United Kingdom,2011,4,2011-04,Europe
Customer-2264,2011-04-20 10:48:00,United Kingdom,2011,4,2011-04,Europe
Customer-2265,2011-04-20 12:01:00,United Kingdom,2011,4,2011-04,Europe
Customer-2266,2011-04-20 12:02:00,United Kingdom,2011,4,2011-04,Europe
Customer-2267,2011-04-20 12:28:00,United Kingdom,2011,4,2011-04,Europe
Customer-2268,2011-04-20 13:18:00,United Kingdom,2011,4,2011-04,Europe
Customer-2269,2011-04-20 13:36:00,United Kingdom,2011,4,2011-04,Europe
Customer-227,2010-12-05 11:49:00,United Kingdom,2010,12,2010-12,Europe
Customer-2270,2011-04-20 13:55:00,United Kingdom,2011,4,2011-04,Europe
Customer-2271,2011-04-20 13:58:00,United Kingdom,2011,4,2011-04,Europe
Customer-2272,2011-04-20 14:02:00,United Kingdom,2011,4,2011-04,Europe
Customer-2273,2011-04-20 14:46:00,United Kingdom,2011,4,2011-04,Europe
Customer-2274,2011-04-20 15:21:00,United Kingdom,2011,4,2011-04,Europe
Customer-2275,2011-04-20 17:10:00,United Kingdom,2011,4,2011-04,Europe
Customer-2276,2011-04-21 08:54:00,France,2011,4,2011-04,Europe
Customer-2277,2011-04-21 10:16:00,France,2011,4,2011-04,Europe
Customer-2278,2011-04-21 10:31:00,United Kingdom,2011,4,2011-04,Europe
Customer-2279,2011-04-21 10:55:00,United Kingdom,2011,4,2011-04,Europe
Customer-228,2010-12-05 11:51:00,United Kingdom,2010,12,2010-12,Europe
Customer-2280,2011-04-21 11:59:00,United Kingdom,2011,4,2011-04,Europe
Customer-2281,2011-04-21 12:07:00,Switzerland,2011,4,2011-04,Europe
Customer-2282,2011-04-21 12:12:00,United Kingdom,2011,4,2011-04,Europe
Customer-2283,2011-04-21 13:11:00,Spain,2011,4,2011-04,Europe
Customer-2284,2011-04-21 13:22:00,United Kingdom,2011,4,2011-04,Europe
Customer-2285,2011-04-21 13:29:00,United Kingdom,2011,4,2011-04,Europe
Customer-2286,2011-04-21 13:39:00,United Kingdom,2011,4,2011-04,Europe
Customer-2287,2011-04-21 14:03:00,United Kingdom,2011,4,2011-04,Europe
Customer-2288,2011-04-21 15:25:00,United Kingdom,2011,4,2011-04,Europe
Customer-2289,2011-04-21 15:46:00,United Kingdom,2011,4,2011-04,Europe
Customer-229,2010-12-05 11:54:00,United Kingdom,2010,12,2010-12,Europe
Customer-2290,2011-04-21 15:51:00,United Kingdom,2011,4,2011-04,Europe
Customer-2291,2011-04-21 16:39:00,Germany,2011,4,2011-04,Europe
Customer-2292,2011-04-21 16:53:00,United Kingdom,2011,4,2011-04,Europe
Customer-2293,2011-04-21 17:03:00,United Kingdom,2011,4,2011-04,Europe
Customer-2294,2011-04-21 19:05:00,United Kingdom,2011,4,2011-04,Europe
Customer-2295,2011-04-26 09:12:00,United Kingdom,2011,4,2011-04,Europe
Customer-2296,2011-04-26 09:37:00,United Kingdom,2011,4,2011-04,Europe
Customer-2297,2011-04-26 10:54:00,European Community,2011,4,2011-04,Europe
Customer-2298,2011-04-26 11:59:00,United Kingdom,2011,4,2011-04,Europe
Customer-2299,2011-04-26 12:31:00,United Kingdom,2011,4,2011-04,Europe
Customer-23,2010-12-01 11:57:00,United Kingdom,2010,12,2010-12,Europe
Customer-230,2010-12-05 11:57:00,France,2010,12,2010-12,Europe
Customer-2300,2011-04-26 15:00:00,United Kingdom,2011,4,2011-04,Europe
Customer-2301,2011-04-26 15:04:00,United Kingdom,2011,4,2011-04,Europe
Customer-2302,2011-04-26 15:52:00,France,2011,4,2011-04,Europe
Customer-2303,2011-04-26 16:53:00,United Kingdom,2011,4,2011-04,Europe
Customer-2304,2011-04-27 11:33:00,United Kingdom,2011,4,2011-04,Europe
Customer-2305,2011-04-27 12:08:00,United Kingdom,2011,4,2011-04,Europe
Customer-2306,2011-04-27 12:21:00,United Kingdom,2011,4,2011-04,Europe
Customer-2307,2011-04-27 12:35:00,United Kingdom,2011,4,2011-04,Europe
Customer-2308,2011-04-27 12:39:00,United Kingdom,2011,4,2011-04,Europe
Customer-2309,2011-04-27 13:06:00,United Kingdom,2011,4,2011-04,Europe
Customer-231,2010-12-05 11:59:00,United Kingdom,2010,12,2010-12,Europe
Customer-2310,2011-04-27 16:39:00,United Kingdom,2011,4,2011-04,Europe
Customer-2311,2011-04-27 16:54:00,United Kingdom,2011,4,2011-04,Europe
Customer-2312,2011-04-28 08:34:00,United Kingdom,2011,4,2011-04,Europe
Customer-2313,2011-04-28 09:20:00,United Kingdom,2011,4,2011-04,Europe
Customer-2314,2011-04-28 10:20:00,United Kingdom,2011,4,2011-04,Europe
Customer-2315,2011-04-28 11:40:00,United Kingdom,2011,4,2011-04,Europe
Customer-2316,2011-04-28 12:03:00,United Kingdom,2011,4,2011-04,Europe
Customer-2317,2011-04-28 12:07:00,United Kingdom,2011,4,2011-04,Europe
Customer-2318,2011-04-28 12:22:00,United Kingdom,2011,4,2011-04,Europe
Customer-2319,2011-04-28 12:47:00,United Kingdom,2011,4,2011-04,Europe
Customer-232,2010-12-05 12:00:00,Lithuania,2010,12,2010-12,Europe
Customer-2320,2011-04-28 12:55:00,United Kingdom,2011,4,2011-04,Europe
Customer-2321,2011-04-28 13:33:00,United Kingdom,2011,4,2011-04,Europe
Customer-2322,2011-04-28 13:50:00,United Kingdom,2011,4,2011-04,Europe
Customer-2323,2011-04-28 14:39:00,United Kingdom,2011,4,2011-04,Europe
Customer-2324,2011-04-28 16:11:00,United Kingdom,2011,4,2011-04,Europe
Customer-2325,2011-04-28 16:40:00,United Kingdom,2011,4,2011-04,Europe
Customer-2326,2011-05-01 11:50:00,United Kingdom,2011,5,2011-05,Europe
Customer-2327,2011-05-01 13:45:00,United Kingdom,2011,5,2011-05,Europe
Customer-2328,2011-05-01 14:59:00,United Kingdom,2011,5,2011-05,Europe
Customer-2329,2011-05-01 15:33:00,United Kingdom,2011,5,2011-05,Europe
Customer-233,2010-12-05 12:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-2330,2011-05-03 09:26:00,United Kingdom,2011,5,2011-05,Europe
Customer-2331,2011-05-03 09:44:00,United Kingdom,2011,5,2011-05,Europe
Customer-2332,2011-05-03 09:46:00,United Kingdom,2011,5,2011-05,Europe
Customer-2333,2011-05-03 10:30:00,United Kingdom,2011,5,2011-05,Europe
Customer-2334,2011-05-03 12:02:00,France,2011,5,2011-05,Europe
Customer-2335,2011-05-03 12:03:00,United Kingdom,2011,5,2011-05,Europe
Customer-2336,2011-05-03 13:36:00,United Kingdom,2011,5,2011-05,Europe
Customer-2337,2011-05-03 15:12:00,United Kingdom,2011,5,2011-05,Europe
Customer-2338,2011-05-03 16:35:00,United Kingdom,2011,5,2011-05,Europe
Customer-2339,2011-05-03 17:12:00,United Kingdom,2011,5,2011-05,Europe
Customer-234,2010-12-05 12:13:00,United Kingdom,2010,12,2010-12,Europe
Customer-2340,2011-05-04 11:21:00,United Kingdom,2011,5,2011-05,Europe
Customer-2341,2011-05-04 11:50:00,United Kingdom,2011,5,2011-05,Europe
Customer-2342,2011-05-04 12:26:00,United Kingdom,2011,5,2011-05,Europe
Customer-2343,2011-05-04 12:29:00,United Kingdom,2011,5,2011-05,Europe
Customer-2344,2011-05-04 12:32:00,United Kingdom,2011,5,2011-05,Europe
Customer-2345,2011-05-04 13:13:00,United Kingdom,2011,5,2011-05,Europe
Customer-2346,2011-05-04 13:22:00,United Kingdom,2011,5,2011-05,Europe
Customer-2347,2011-05-04 13:57:00,United Kingdom,2011,5,2011-05,Europe
Customer-2348,2011-05-04 14:03:00,United Kingdom,2011,5,2011-05,Europe
Customer-2349,2011-05-04 14:33:00,United Kingdom,2011,5,2011-05,Europe
Customer-235,2010-12-05 12:15:00,United Kingdom,2010,12,2010-12,Europe
Customer-2350,2011-05-04 14:52:00,United Kingdom,2011,5,2011-05,Europe
Customer-2351,2011-05-04 16:07:00,United Kingdom,2011,5,2011-05,Europe
Customer-2352,2011-05-05 09:15:00,United Kingdom,2011,5,2011-05,Europe
Customer-2353,2011-05-05 09:29:00,France,2011,5,2011-05,Europe
Customer-2354,2011-05-05 09:44:00,United Kingdom,2011,5,2011-05,Europe
Customer-2355,2011-05-05 09:53:00,United Kingdom,2011,5,2011-05,Europe
Customer-2356,2011-05-05 10:29:00,United Kingdom,2011,5,2011-05,Europe
Customer-2357,2011-05-05 10:51:00,United Kingdom,2011,5,2011-05,Europe
Customer-2358,2011-05-05 12:13:00,United Kingdom,2011,5,2011-05,Europe
Customer-2359,2011-05-05 13:19:00,United Kingdom,2011,5,2011-05,Europe
Customer-236,2010-12-05 12:23:00,United Kingdom,2010,12,2010-12,Europe
Customer-2360,2011-05-05 13:43:00,United Kingdom,2011,5,2011-05,Europe
Customer-2361,2011-05-05 13:44:00,United Kingdom,2011,5,2011-05,Europe
Customer-2362,2011-05-05 14:41:00,United Kingdom,2011,5,2011-05,Europe
Customer-2363,2011-05-05 15:12:00,United Kingdom,2011,5,2011-05,Europe
Customer-2364,2011-05-05 15:29:00,United Kingdom,2011,5,2011-05,Europe
Customer-2365,2011-05-05 16:31:00,United Kingdom,2011,5,2011-05,Europe
Customer-2366,2011-05-05 17:28:00,United Kingdom,2011,5,2011-05,Europe
Customer-2367,2011-05-05 17:59:00,United Kingdom,2011,5,2011-05,Europe
Customer-2368,2011-05-05 18:16:00,United Kingdom,2011,5,2011-05,Europe
Customer-2369,2011-05-05 18:38:00,United Kingdom,2011,5,2011-05,Europe
Customer-237,2010-12-05 12:26:00,United Kingdom,2010,12,2010-12,Europe
Customer-2370,2011-05-05 19:48:00,United Kingdom,2011,5,2011-05,Europe
Customer-2371,2011-05-06 09:14:00,United Kingdom,2011,5,2011-05,Europe
Customer-2372,2011-05-06 09:22:00,United Kingdom,2011,5,2011-05,Europe
Customer-2373,2011-05-06 11:27:00,United Kingdom,2011,5,2011-05,Europe
Customer-2374,2011-05-06 11:40:00,United Kingdom,2011,5,2011-05,Europe
Customer-2375,2011-05-06 11:47:00,United Kingdom,2011,5,2011-05,Europe
Customer-2376,2011-05-06 12:00:00,United Kingdom,2011,5,2011-05,Europe
Customer-2377,2011-05-06 12:23:00,United Kingdom,2011,5,2011-05,Europe
Customer-2378,2011-05-06 13:35:00,United Kingdom,2011,5,2011-05,Europe
Customer-2379,2011-05-06 13:43:00,United Kingdom,2011,5,2011-05,Europe
Customer-238,2010-12-05 12:29:00,United Kingdom,2010,12,2010-12,Europe
Customer-2380,2011-05-06 14:01:00,Belgium,2011,5,2011-05,Europe
Customer-2381,2011-05-06 14:12:00,United Kingdom,2011,5,2011-05,Europe
Customer-2382,2011-05-06 14:16:00,United Kingdom,2011,5,2011-05,Europe
Customer-2383,2011-05-06 14:47:00,United Kingdom,2011,5,2011-05,Europe
Customer-2384,2011-05-06 15:13:00,United Kingdom,2011,5,2011-05,Europe
Customer-2385,2011-05-06 17:04:00,United Kingdom,2011,5,2011-05,Europe
Customer-2386,2011-05-08 10:33:00,United Kingdom,2011,5,2011-05,Europe
Customer-2387,2011-05-08 11:38:00,United Kingdom,2011,5,2011-05,Europe
Customer-2388,2011-05-08 11:52:00,United Kingdom,2011,5,2011-05,Europe
Customer-2389,2011-05-08 12:31:00,United Kingdom,2011,5,2011-05,Europe
Customer-239,2010-12-05 12:34:00,United Kingdom,2010,12,2010-12,Europe
Customer-2390,2011-05-08 12:34:00,United Kingdom,2011,5,2011-05,Europe
Customer-2391,2011-05-08 12:38:00,United Kingdom,2011,5,2011-05,Europe
Customer-2392,2011-05-08 12:39:00,United Kingdom,2011,5,2011-05,Europe
Customer-2393,2011-05-08 12:42:00,United Kingdom,2011,5,2011-05,Europe
Customer-2394,2011-05-08 13:32:00,United Kingdom,2011,5,2011-05,Europe
Customer-2395,2011-05-08 14:05:00,United Kingdom,2011,5,2011-05,Europe
Customer-2396,2011-05-08 15:21:00,United Kingdom,2011,5,2011-05,Europe
Customer-2397,2011-05-08 15:22:00,United Kingdom,2011,5,2011-05,Europe
Customer-2398,2011-05-08 15:58:00,United Kingdom,2011,5,2011-05,Europe
Customer-2399,2011-05-08 16:06:00,United Kingdom,2011,5,2011-05,Europe
Customer-24,2010-12-01 11:58:00,United Kingdom,2010,12,2010-12,Europe
Customer-240,2010-12-05 12:35:00,United Kingdom,2010,12,2010-12,Europe
Customer-2400,2011-05-08 16:10:00,France,2011,5,2011-05,Europe
Customer-2401,2011-05-09 08:23:00,United Kingdom,2011,5,2011-05,Europe
Customer-2402,2011-05-09 09:33:00,United Kingdom,2011,5,2011-05,Europe
Customer-2403,2011-05-09 10:06:00,Switzerland,2011,5,2011-05,Europe
